transaction_id,sku,quantity,unit_price,total_amount,sale_date,channel
536557-2067,22678,3,1.25,3.75,2010-01-12,online
536557-2068,22686,1,1.25,1.25,2010-01-12,online
536557-2069,22468,1,6.75,6.75,2010-01-12,online
536557-2070,85232B,1,4.95,4.95,2010-01-12,online
536557-2071,21479,5,3.75,18.75,2010-01-12,online
536557-2072,84029G,2,3.75,7.5,2010-01-12,online
536557-2073,22837,5,4.65,23.25,2010-01-12,online
536557-2074,22112,2,4.95,9.9,2010-01-12,online
536557-2075,22835,1,4.65,4.65,2010-01-12,online
536557-2076,21485,2,4.95,9.9,2010-01-12,online
536557-2077,22111,7,4.95,34.65,2010-01-12,online
536557-2078,22667,1,2.95,2.95,2010-01-12,online
536557-2079,22666,1,2.95,2.95,2010-01-12,online
536557-2080,21259,4,5.95,23.8,2010-01-12,online
536557-2081,22941,1,8.5,8.5,2010-01-12,online
536557-2082,82484,1,6.45,6.45,2010-01-12,online
536557-2083,84685,1,3.75,3.75,2010-01-12,online
536557-2084,21363,1,4.95,4.95,2010-01-12,online
536557-2085,85232B,1,4.95,4.95,2010-01-12,online
536557-2086,22755,11,0.85,9.35,2010-01-12,online
536557-2087,20616,2,2.1,4.2,2010-01-12,online
536557-2088,22451,3,3.35,10.05,2010-01-12,online
536557-2089,22114,1,3.95,3.95,2010-01-12,online
536557-2090,22753,9,0.85,7.65,2010-01-12,online
536557-2091,79066K,1,0.85,0.85,2010-01-12,online
536557-2092,22794,1,7.95,7.95,2010-01-12,online
536557-2093,22592,1,3.75,3.75,2010-01-12,online
536557-2094,84352,1,16.95,16.95,2010-01-12,online
536557-2095,79321,24,4.25,102,2010-01-12,online
536557-2096,22694,2,2.1,4.2,2010-01-12,online
536557-2097,21098,2,1.25,2.5,2010-01-12,online
536557-2098,22470,2,2.95,5.9,2010-01-12,online
536557-2099,22795,2,6.75,13.5,2010-01-12,online
536557-2100,20963,1,1.25,1.25,2010-01-12,online
536557-2101,22278,1,4.95,4.95,2010-01-12,online
536558-2102,22802,5,19.95,99.75,2010-01-12,online
536559-2103,84884A,10,3.95,39.5,2010-01-12,online
536559-2104,51014C,24,0.85,20.4,2010-01-12,online
536559-2105,51014L,12,0.85,10.2,2010-01-12,online
536559-2106,51014L,12,0.85,10.2,2010-01-12,online
536559-2107,51014C,12,0.85,10.2,2010-01-12,online
536559-2108,51014A,12,0.85,10.2,2010-01-12,online
536559-2109,22366,10,6.75,67.5,2010-01-12,online
536559-2110,22876,1,1.95,1.95,2010-01-12,online
536559-2111,22953,36,1.25,45,2010-01-12,online
536560-2112,79321,48,4.25,204,2010-01-12,online
536560-2113,48129,10,6.75,67.5,2010-01-12,online
536560-2114,48111,10,6.75,67.5,2010-01-12,online
536560-2115,22960,12,3.75,45,2010-01-12,online
536560-2116,22847,4,14.95,59.8,2010-01-12,online
536560-2117,22846,4,14.95,59.8,2010-01-12,online
536560-2118,22665,6,2.95,17.7,2010-01-12,online
536560-2119,22652,10,1.65,16.5,2010-01-12,online
536560-2120,22418,96,0.85,81.6,2010-01-12,online
536560-2121,22402,12,1.25,15,2010-01-12,online
536560-2122,22400,12,1.25,15,2010-01-12,online
536560-2123,22399,12,1.25,15,2010-01-12,online
536560-2124,20685,20,6.75,135,2010-01-12,online
536561-2125,22318,6,2.95,17.7,2010-01-12,online
536561-2126,22551,12,1.65,19.8,2010-01-12,online
536561-2127,22748,6,2.1,12.6,2010-01-12,online
536561-2128,22745,6,2.1,12.6,2010-01-12,online
536561-2129,21731,12,1.65,19.8,2010-01-12,online
536561-2130,22466,12,1.95,23.4,2010-01-12,online
536561-2131,20972,12,1.25,15,2010-01-12,online
536561-2132,22274,6,2.95,17.7,2010-01-12,online
536561-2133,22750,4,3.75,15,2010-01-12,online
536561-2134,22780,8,4.25,34,2010-01-12,online
536561-2135,22779,8,4.25,34,2010-01-12,online
536561-2136,22866,12,2.1,25.2,2010-01-12,online
536561-2137,22867,12,2.1,25.2,2010-01-12,online
536561-2138,22865,12,2.1,25.2,2010-01-12,online
536561-2139,22632,12,2.1,25.2,2010-01-12,online
536562-2140,21777,2,7.95,15.9,2010-01-12,online
536562-2141,79302M,6,2.95,17.7,2010-01-12,online
536562-2142,22752,2,8.5,17,2010-01-12,online
536562-2143,21609,6,2.95,17.7,2010-01-12,online
536562-2144,20685,2,7.95,15.9,2010-01-12,online
536562-2145,48185,2,7.95,15.9,2010-01-12,online
536562-2146,48194,2,7.95,15.9,2010-01-12,online
536562-2147,22423,2,12.75,25.5,2010-01-12,online
536562-2148,37446,8,1.45,11.6,2010-01-12,online
536562-2149,37449,2,9.95,19.9,2010-01-12,online
536562-2150,21231,12,1.25,15,2010-01-12,online
536562-2151,21232,12,1.25,15,2010-01-12,online
536562-2152,84509B,4,3.75,15,2010-01-12,online
536562-2153,22313,6,2.95,17.7,2010-01-12,online
536562-2154,22314,6,2.95,17.7,2010-01-12,online
536562-2155,21181,12,2.1,25.2,2010-01-12,online
536562-2156,72741,9,1.45,13.05,2010-01-12,online
536562-2157,22187,4,4.25,17,2010-01-12,online
536563-2158,85199S,72,0.42,30.24,2010-01-12,online
536563-2159,22909,10,0.85,8.5,2010-01-12,online
536563-2160,22798,4,2.95,11.8,2010-01-12,online
536563-2161,22800,4,3.75,15,2010-01-12,online
536563-2162,21818,36,0.85,30.6,2010-01-12,online
536563-2163,22976,24,1.25,30,2010-01-12,online
536563-2164,21452,10,2.95,29.5,2010-01-12,online
536563-2165,22964,4,2.1,8.4,2010-01-12,online
536563-2166,22941,1,8.5,8.5,2010-01-12,online
536564-2167,37446,8,1.45,11.6,2010-01-12,online
536564-2168,37449,4,9.95,39.8,2010-01-12,online
536565-2169,21372,1,2.95,2.95,2010-01-12,online
536565-2170,21369,1,3.75,3.75,2010-01-12,online
536566-2171,21668,6,1.25,7.5,2010-01-12,online
536566-2172,22771,10,1.25,12.5,2010-01-12,online
536566-2173,22805,9,1.25,11.25,2010-01-12,online
536566-2174,22772,20,1.25,25,2010-01-12,online
536566-2175,22774,36,1.25,45,2010-01-12,online
536566-2176,22773,12,1.25,15,2010-01-12,online
536567-2177,22867,24,2.1,50.4,2010-01-12,online
536567-2178,22866,24,2.1,50.4,2010-01-12,online
536567-2179,22865,24,2.1,50.4,2010-01-12,online
536567-2180,21231,12,1.25,15,2010-01-12,online
536567-2181,22645,12,1.45,17.4,2010-01-12,online
536567-2182,22646,12,1.45,17.4,2010-01-12,online
536567-2183,22632,24,2.1,50.4,2010-01-12,online
536568-2184,22915,12,0.42,5.04,2010-01-12,online
536569-2185,22171,1,8.5,8.5,2010-01-12,online
536569-2186,21462,1,6.75,6.75,2010-01-12,online
536569-2187,22622,1,9.95,9.95,2010-01-12,online
536569-2188,22616,12,0.29,3.48,2010-01-12,online
536569-2189,22713,12,0.42,5.04,2010-01-12,online
536569-2190,22111,1,4.95,4.95,2010-01-12,online
536569-2191,22496,1,2.95,2.95,2010-01-12,online
536569-2192,84870C,1,3.75,3.75,2010-01-12,online
536569-2193,22659,1,1.95,1.95,2010-01-12,online
536569-2194,22494,1,1.25,1.25,2010-01-12,online
536569-2195,22111,1,4.95,4.95,2010-01-12,online
536569-2196,22113,1,3.75,3.75,2010-01-12,online
536569-2197,84870B,1,3.75,3.75,2010-01-12,online
536569-2198,22119,1,6.95,6.95,2010-01-12,online
536569-2199,22121,1,5.95,5.95,2010-01-12,online
536569-2200,22765,1,14.95,14.95,2010-01-12,online
536569-2201,21351,2,6.75,13.5,2010-01-12,online
536569-2202,22130,12,0.85,10.2,2010-01-12,online
536569-2203,21191,2,2.1,4.2,2010-01-12,online
536569-2204,22945,12,0.85,10.2,2010-01-12,online
536569-2205,22581,3,0.85,2.55,2010-01-12,online
536569-2206,22639,1,2.55,2.55,2010-01-12,online
536569-2207,22579,1,0.85,0.85,2010-01-12,online
536569-2208,22572,1,0.85,0.85,2010-01-12,online
536569-2209,21809,1,1.25,1.25,2010-01-12,online
536569-2210,21818,1,0.85,0.85,2010-01-12,online
536569-2211,22571,4,0.85,3.4,2010-01-12,online
536569-2212,21810,2,1.25,2.5,2010-01-12,online
536569-2213,21809,1,1.25,1.25,2010-01-12,online
536569-2214,21147,2,2.1,4.2,2010-01-12,online
536569-2215,21811,2,1.25,2.5,2010-01-12,online
536569-2216,22640,1,2.55,2.55,2010-01-12,online
536569-2217,22641,2,2.55,5.1,2010-01-12,online
536569-2218,22638,1,2.55,2.55,2010-01-12,online
536569-2219,22573,1,0.85,0.85,2010-01-12,online
536569-2220,22576,3,0.85,2.55,2010-01-12,online
536569-2221,22603,1,0.85,0.85,2010-01-12,online
536569-2222,21817,1,0.85,0.85,2010-01-12,online
536569-2223,21813,1,4.95,4.95,2010-01-12,online
536569-2224,21808,1,3.75,3.75,2010-01-12,online
536569-2225,21804,1,3.75,3.75,2010-01-12,online
536569-2226,21014,2,0.85,1.7,2010-01-12,online
536569-2227,21823,4,1.45,5.8,2010-01-12,online
536569-2228,22086,1,2.95,2.95,2010-01-12,online
536569-2229,21018,2,0.85,1.7,2010-01-12,online
536569-2230,22739,1,1.65,1.65,2010-01-12,online
536569-2231,22738,1,1.65,1.65,2010-01-12,online
536569-2232,22635,1,9.95,9.95,2010-01-12,online
536569-2233,22731,2,1.25,2.5,2010-01-12,online
536569-2234,22428,1,6.95,6.95,2010-01-12,online
536569-2235,22946,1,16.95,16.95,2010-01-12,online
536569-2236,22825,1,7.95,7.95,2010-01-12,online
536569-2237,21871,1,1.25,1.25,2010-01-12,online
536569-2238,21071,1,1.25,1.25,2010-01-12,online
536569-2239,M,1,1.25,1.25,2010-01-12,online
536569-2240,21340,1,12.75,12.75,2010-01-12,online
536569-2241,22816,12,0.42,5.04,2010-01-12,online
536569-2242,22818,12,0.42,5.04,2010-01-12,online
536569-2243,21591,2,1.25,2.5,2010-01-12,online
536569-2244,21587,3,2.55,7.65,2010-01-12,online
536569-2245,22750,1,3.75,3.75,2010-01-12,online
536569-2246,22767,1,9.95,9.95,2010-01-12,online
536569-2247,22660,1,7.95,7.95,2010-01-12,online
536569-2248,85232B,1,4.95,4.95,2010-01-12,online
536569-2249,22941,1,8.5,8.5,2010-01-12,online
536569-2250,M,1,18.95,18.95,2010-01-12,online
536569-2251,21761,1,29.95,29.95,2010-01-12,online
536570-2252,84836,12,1.25,15,2010-01-12,online
536570-2253,21781,2,14.95,29.9,2010-01-12,online
536570-2254,22457,12,2.95,35.4,2010-01-12,online
536570-2255,22113,36,3.39,122.04,2010-01-12,online
536570-2256,22835,24,4.25,102,2010-01-12,online
536571-2257,85032D,6,2.1,12.6,2010-01-12,online
536571-2258,22696,6,1.95,11.7,2010-01-12,online
536571-2259,21790,12,0.85,10.2,2010-01-12,online
536571-2260,84360,2,5.95,11.9,2010-01-12,online
536571-2261,35954,48,0.42,20.16,2010-01-12,online
536571-2262,35957,48,0.42,20.16,2010-01-12,online
536571-2263,84760S,12,1.45,17.4,2010-01-12,online
536571-2264,72816,12,1.25,15,2010-01-12,online
536571-2265,84754,12,1.25,15,2010-01-12,online
536571-2266,22444,24,1.25,30,2010-01-12,online
536571-2267,35598D,24,0.65,15.6,2010-01-12,online
536571-2268,85045,4,4.95,19.8,2010-01-12,online
536571-2269,21352,2,6.75,13.5,2010-01-12,online
536571-2270,22065,12,1.45,17.4,2010-01-12,online
536571-2271,35598B,24,0.65,15.6,2010-01-12,online
536571-2272,85099C,10,1.95,19.5,2010-01-12,online
536571-2273,22952,24,0.55,13.2,2010-01-12,online
536571-2274,85048,2,7.95,15.9,2010-01-12,online
536572-2275,22589,6,2.55,15.3,2010-01-12,online
536572-2276,22121,3,5.95,17.85,2010-01-12,online
536572-2277,22119,3,6.95,20.85,2010-01-12,online
536572-2278,22573,24,0.85,20.4,2010-01-12,online
536572-2279,22574,24,0.85,20.4,2010-01-12,online
536572-2280,22577,24,0.85,20.4,2010-01-12,online
536572-2281,22578,24,0.85,20.4,2010-01-12,online
536572-2282,22579,24,0.85,20.4,2010-01-12,online
536572-2283,22593,24,0.85,20.4,2010-01-12,online
536572-2284,22594,24,0.85,20.4,2010-01-12,online
536572-2285,22595,24,0.85,20.4,2010-01-12,online
536572-2286,21810,12,1.25,15,2010-01-12,online
536572-2287,21811,12,1.25,15,2010-01-12,online
536572-2288,21817,12,0.85,10.2,2010-01-12,online
536572-2289,22695,12,1.45,17.4,2010-01-12,online
536572-2290,22696,6,1.95,11.7,2010-01-12,online
536572-2291,21523,10,6.75,67.5,2010-01-12,online
536572-2292,22469,12,1.65,19.8,2010-01-12,online
536572-2293,22855,12,1.25,15,2010-01-12,online
536572-2294,21754,6,5.95,35.7,2010-01-12,online
536572-2295,21756,3,5.95,17.85,2010-01-12,online
536573-2296,84755,16,0.65,10.4,2010-01-12,online
536573-2297,84970L,12,0.95,11.4,2010-01-12,online
536573-2298,22178,36,1.25,45,2010-01-12,online
536573-2299,22791,72,1.06,76.32,2010-01-12,online
536574-2300,21756,3,5.95,17.85,2010-01-12,online
536575-2301,21864,72,1.69,121.68,2010-01-12,online
536575-2302,21107,72,2.55,183.6,2010-01-12,online
536575-2303,21232,144,1.25,180,2010-01-12,online
536575-2304,84050,72,1.25,90,2010-01-12,online
536575-2305,85099B,70,1.65,115.5,2010-01-12,online
536575-2306,85123A,128,2.55,326.4,2010-01-12,online
536575-2307,15056P,48,4.6,220.8,2010-01-12,online
536575-2308,22095,252,1.25,315,2010-01-12,online
536576-2309,22041,144,2.1,302.4,2010-01-12,online
536576-2310,85174,16,4.25,68,2010-01-12,online
536576-2311,84050,96,1.25,120,2010-01-12,online
536576-2312,84029E,96,2.95,283.2,2010-01-12,online
536576-2313,82615,36,2.55,91.8,2010-01-12,online
536576-2314,21156,12,1.65,19.8,2010-01-12,online
536576-2315,20727,60,1.45,87,2010-01-12,online
536576-2316,35004C,120,4.65,558,2010-01-12,online
536576-2317,85099B,30,1.65,49.5,2010-01-12,online
536576-2318,85123A,128,2.55,326.4,2010-01-12,online
536576-2319,22095,72,1.25,90,2010-01-12,online
536576-2320,85038,72,1.69,121.68,2010-01-12,online
536576-2321,15056N,36,4.25,153,2010-01-12,online
536576-2322,20971,144,1.06,152.64,2010-01-12,online
536576-2323,21354,12,1.05,12.6,2010-01-12,online
536576-2324,21107,48,2.55,122.4,2010-01-12,online
536577-2325,20725,60,1.45,87,2010-01-12,online
536577-2326,21232,144,1.25,180,2010-01-12,online
536577-2327,22646,144,1.25,180,2010-01-12,online
536577-2328,22147,40,1.25,50,2010-01-12,online
536578-2329,22837,12,4.65,55.8,2010-01-12,online
536578-2330,21484,8,3.45,27.6,2010-01-12,online
536578-2331,22865,24,2.1,50.4,2010-01-12,online
536578-2332,22866,24,2.1,50.4,2010-01-12,online
536578-2333,22834,24,2.1,50.4,2010-01-12,online
536578-2334,22726,4,3.75,15,2010-01-12,online
536578-2335,22728,4,3.75,15,2010-01-12,online
536578-2336,22729,4,3.75,15,2010-01-12,online
536579-2337,21232,216,1.06,228.96,2010-01-12,online
536579-2338,20727,60,1.45,87,2010-01-12,online
536580-2339,22966,12,1.25,15,2010-01-12,online
536580-2340,22965,6,2.1,12.6,2010-01-12,online
536580-2341,22975,12,1.25,15,2010-01-12,online
536580-2342,22988,12,1.25,15,2010-01-12,online
536580-2343,22972,12,1.65,19.8,2010-01-12,online
536580-2344,22974,12,1.65,19.8,2010-01-12,online
536581-2345,85099B,200,1.65,330,2010-01-12,online
536582-2346,21668,12,1.25,15,2010-01-12,online
536582-2347,21672,12,1.25,15,2010-01-12,online
536582-2348,22771,24,1.25,30,2010-01-12,online
536582-2349,22530,24,0.42,10.08,2010-01-12,online
536582-2350,22534,24,0.42,10.08,2010-01-12,online
536582-2351,21374,4,3.75,15,2010-01-12,online
536582-2352,21365,6,2.95,17.7,2010-01-12,online
536582-2353,21479,8,3.75,30,2010-01-12,online
536582-2354,21481,6,2.95,17.7,2010-01-12,online
536582-2355,84032A,6,2.95,17.7,2010-01-12,online
536582-2356,84031A,6,4.65,27.9,2010-01-12,online
536582-2357,21509,12,0.42,5.04,2010-01-12,online
536582-2358,22025,12,0.42,5.04,2010-01-12,online
536582-2359,22650,12,1.45,17.4,2010-01-12,online
536582-2360,22637,12,2.55,30.6,2010-01-12,online
536582-2361,22634,2,9.95,19.9,2010-01-12,online
536582-2362,22635,2,9.95,19.9,2010-01-12,online
536583-2363,21156,120,1.65,198,2010-01-12,online
536584-2364,84029E,384,2.95,1132.8,2010-01-12,online
536585-2365,37449,2,9.95,19.9,2010-01-12,online
536586-2366,22846,8,14.95,119.6,2010-01-12,online
536586-2367,22848,8,14.95,119.6,2010-01-12,online
536586-2368,22726,8,3.75,30,2010-01-12,online
536586-2369,22728,8,3.75,30,2010-01-12,online
536586-2370,22725,4,3.75,15,2010-01-12,online
536586-2371,22729,4,3.75,15,2010-01-12,online
536586-2372,22730,4,3.75,15,2010-01-12,online
536587-2373,37448,12,1.49,17.88,2010-01-12,online
536587-2374,22744,6,2.95,17.7,2010-01-12,online
536587-2375,22743,6,2.95,17.7,2010-01-12,online
536587-2376,22646,12,1.45,17.4,2010-01-12,online
536587-2377,21232,12,1.25,15,2010-01-12,online
536587-2378,22466,12,1.95,23.4,2010-01-12,online
536587-2379,22540,24,0.42,10.08,2010-01-12,online
536587-2380,22531,24,0.42,10.08,2010-01-12,online
536587-2381,16237,30,0.21,6.3,2010-01-12,online
536587-2382,22752,2,8.5,17,2010-01-12,online
536587-2383,22114,4,3.95,15.8,2010-01-12,online
536587-2384,21108,9,2.55,22.95,2010-01-12,online
536587-2385,22355,10,0.85,8.5,2010-01-12,online
536587-2386,22449,6,3.35,20.1,2010-01-12,online
536587-2387,22867,12,2.1,25.2,2010-01-12,online
536587-2388,21986,24,0.29,6.96,2010-01-12,online
536587-2389,21982,24,0.29,6.96,2010-01-12,online
536587-2390,22421,12,0.42,5.04,2010-01-12,online
536587-2391,17003,36,0.21,7.56,2010-01-12,online
536587-2392,21098,12,1.25,15,2010-01-12,online
536587-2393,22548,12,1.25,15,2010-01-12,online
536587-2394,21790,12,0.85,10.2,2010-01-12,online
536588-2395,22960,6,4.25,25.5,2010-01-12,online
536588-2396,22961,12,1.45,17.4,2010-01-12,online
536588-2397,22962,12,0.85,10.2,2010-01-12,online
536588-2398,22963,12,0.85,10.2,2010-01-12,online
536588-2399,21777,1,7.95,7.95,2010-01-12,online
536588-2400,22666,12,2.95,35.4,2010-01-12,online
536588-2401,22667,12,2.95,35.4,2010-01-12,online
536588-2402,84997A,6,3.75,22.5,2010-01-12,online
536588-2403,84997B,6,3.75,22.5,2010-01-12,online
536588-2404,84997C,12,3.75,45,2010-01-12,online
536588-2405,84997D,12,3.75,45,2010-01-12,online
536590-2407,22969,12,1.45,17.4,2010-01-12,online
536590-2408,85123A,6,2.95,17.7,2010-01-12,online
536590-2409,22112,3,4.95,14.85,2010-01-12,online
536590-2410,22114,4,3.95,15.8,2010-01-12,online
536590-2411,21340,1,12.75,12.75,2010-01-12,online
536590-2412,22457,6,2.95,17.7,2010-01-12,online
536590-2413,21136,8,1.69,13.52,2010-01-12,online
536590-2414,22776,1,9.95,9.95,2010-01-12,online
536590-2415,21166,12,1.95,23.4,2010-01-12,online
536590-2416,22794,2,7.95,15.9,2010-01-12,online
536590-2417,71477,4,3.25,13,2010-01-12,online
536590-2418,22030,12,0.42,5.04,2010-01-12,online
536590-2419,22622,2,9.95,19.9,2010-01-12,online
536590-2420,21055,1,8.95,8.95,2010-01-12,online
536591-2421,21427,1,2.1,2.1,2010-01-12,online
536591-2422,22135,1,0.42,0.42,2010-01-12,online
536591-2423,90214M,1,1.25,1.25,2010-01-12,online
536591-2424,90214V,1,1.25,1.25,2010-01-12,online
536591-2425,90214S,1,1.25,1.25,2010-01-12,online
536591-2426,90214J,2,1.25,2.5,2010-01-12,online
536591-2427,22386,1,1.95,1.95,2010-01-12,online
536591-2428,22378,1,2.1,2.1,2010-01-12,online
536591-2429,20750,1,7.95,7.95,2010-01-12,online
536591-2430,21888,1,3.75,3.75,2010-01-12,online
536591-2431,22321,1,0.85,0.85,2010-01-12,online
536591-2432,21789,1,0.85,0.85,2010-01-12,online
536591-2433,21238,1,0.85,0.85,2010-01-12,online
536591-2434,21629,1,7.95,7.95,2010-01-12,online
536591-2435,22379,1,2.1,2.1,2010-01-12,online
536591-2436,72807C,2,4.25,8.5,2010-01-12,online
536591-2437,22497,1,4.25,4.25,2010-01-12,online
536591-2438,21850,1,4.95,4.95,2010-01-12,online
536591-2439,20978,2,1.25,2.5,2010-01-12,online
536591-2440,20768,1,2.55,2.55,2010-01-12,online
536591-2441,22081,1,1.65,1.65,2010-01-12,online
536591-2442,20780,1,5.49,5.49,2010-01-12,online
536591-2443,51014C,12,0.85,10.2,2010-01-12,online
536591-2444,21398,1,2.1,2.1,2010-01-12,online
536591-2445,22476,2,4.95,9.9,2010-01-12,online
536591-2446,21643,3,1.25,3.75,2010-01-12,online
536591-2447,72741,27,1.45,39.15,2010-01-12,online
536591-2448,21620,1,3.75,3.75,2010-01-12,online
536591-2449,37449,1,9.95,9.95,2010-01-12,online
536591-2450,22260,5,0.85,4.25,2010-01-12,online
536591-2451,22136,1,1.65,1.65,2010-01-12,online
536591-2452,47591B,1,1.65,1.65,2010-01-12,online
536591-2453,21041,1,2.95,2.95,2010-01-12,online
536591-2454,21035,1,2.95,2.95,2010-01-12,online
536591-2455,85064,2,5.45,10.9,2010-01-12,online
536591-2456,22121,2,5.95,11.9,2010-01-12,online
536591-2457,21488,1,3.95,3.95,2010-01-12,online
536591-2458,21484,2,3.45,6.9,2010-01-12,online
536591-2459,22357,1,4.25,4.25,2010-01-12,online
536591-2460,21985,4,0.29,1.16,2010-01-12,online
536592-2461,10135,1,2.51,2.51,2010-01-12,online
536592-2462,16168M,2,0.85,1.7,2010-01-12,online
536592-2463,16236,1,0.43,0.43,2010-01-12,online
536592-2464,16237,6,0.43,2.58,2010-01-12,online
536592-2465,16238,5,0.43,2.15,2010-01-12,online
536592-2466,17012A,1,2.51,2.51,2010-01-12,online
536592-2467,17012B,1,2.51,2.51,2010-01-12,online
536592-2468,17012C,1,2.51,2.51,2010-01-12,online
536592-2469,17012D,1,2.51,2.51,2010-01-12,online
536592-2470,17012E,1,2.51,2.51,2010-01-12,online
536592-2471,17012F,1,2.51,2.51,2010-01-12,online
536592-2472,17014A,1,3.36,3.36,2010-01-12,online
536592-2473,17084N,2,0.43,0.86,2010-01-12,online
536592-2474,17084P,1,0.43,0.43,2010-01-12,online
536592-2475,20616,1,4.21,4.21,2010-01-12,online
536592-2476,20617,1,4.21,4.21,2010-01-12,online
536592-2477,20619,1,4.21,4.21,2010-01-12,online
536592-2478,20653,1,2.51,2.51,2010-01-12,online
536592-2479,20668,6,0.43,2.58,2010-01-12,online
536592-2480,20681,1,6.77,6.77,2010-01-12,online
536592-2481,20682,2,6.77,13.54,2010-01-12,online
536592-2482,20696,1,7.62,7.62,2010-01-12,online
536592-2483,20699,2,5.06,10.12,2010-01-12,online
536592-2484,20700,1,10.17,10.17,2010-01-12,online
536592-2485,20717,1,2.51,2.51,2010-01-12,online
536592-2486,20718,1,2.51,2.51,2010-01-12,online
536592-2487,20723,1,1.66,1.66,2010-01-12,online
536592-2488,20724,1,1.66,1.66,2010-01-12,online
536592-2489,20725,2,4.21,8.42,2010-01-12,online
536592-2490,20727,2,4.21,8.42,2010-01-12,online
536592-2491,20733,6,0.85,5.1,2010-01-12,online
536592-2492,20735,4,0.85,3.4,2010-01-12,online
536592-2493,20752,1,4.21,4.21,2010-01-12,online
536592-2494,20754,1,4.21,4.21,2010-01-12,online
536592-2495,20761,1,7.62,7.62,2010-01-12,online
536592-2496,20780,1,11.02,11.02,2010-01-12,online
536592-2497,20846,1,2.51,2.51,2010-01-12,online
536592-2498,20914,1,5.91,5.91,2010-01-12,online
536592-2499,20931,2,7.62,15.24,2010-01-12,online
536592-2500,20956,2,2.51,5.02,2010-01-12,online
536592-2501,20961,1,2.51,2.51,2010-01-12,online
536592-2502,20966,1,2.51,2.51,2010-01-12,online
536592-2503,20972,1,2.51,2.51,2010-01-12,online
536592-2504,20973,15,1.28,19.2,2010-01-12,online
536592-2505,20974,12,1.28,15.36,2010-01-12,online
536592-2506,20975,18,1.28,23.04,2010-01-12,online
536592-2507,21002,2,3.36,6.72,2010-01-12,online
536592-2508,21012,6,2.51,15.06,2010-01-12,online
536592-2509,21015,1,1.28,1.28,2010-01-12,online
536592-2510,21035,2,5.91,11.82,2010-01-12,online
536592-2511,21055,2,16.98,33.96,2010-01-12,online
536592-2512,21067,1,2.51,2.51,2010-01-12,online
536592-2513,21069,1,2.51,2.51,2010-01-12,online
536592-2514,21071,1,2.51,2.51,2010-01-12,online
536592-2515,21098,22,2.51,55.22,2010-01-12,online
536592-2516,21108,19,5.06,96.14,2010-01-12,online
536592-2517,21109,1,13.57,13.57,2010-01-12,online
536592-2518,21110,2,13.57,27.14,2010-01-12,online
536592-2519,21111,2,5.91,11.82,2010-01-12,online
536592-2520,21128,1,12.72,12.72,2010-01-12,online
536592-2521,21154,2,2.51,5.02,2010-01-12,online
536592-2522,21164,1,5.91,5.91,2010-01-12,online
536592-2523,21165,3,4.21,12.63,2010-01-12,online
536592-2524,21174,4,4.21,16.84,2010-01-12,online
536592-2525,21181,2,4.21,8.42,2010-01-12,online
536592-2526,21188,2,5.91,11.82,2010-01-12,online
536592-2527,21191,5,4.21,21.05,2010-01-12,online
536592-2528,21192,2,3.36,6.72,2010-01-12,online
536592-2529,21208,1,3.36,3.36,2010-01-12,online
536592-2530,21212,12,1.28,15.36,2010-01-12,online
536592-2531,21213,1,1.28,1.28,2010-01-12,online
536592-2532,21220,1,2.51,2.51,2010-01-12,online
536592-2533,21231,8,2.51,20.08,2010-01-12,online
536592-2534,21232,5,2.51,12.55,2010-01-12,online
536592-2535,21249,1,5.91,5.91,2010-01-12,online
536592-2536,21257,2,16.13,32.26,2010-01-12,online
536592-2537,21258,3,25.49,76.47,2010-01-12,online
536592-2538,21262,1,7.62,7.62,2010-01-12,online
536592-2539,21272,1,2.51,2.51,2010-01-12,online
536592-2540,21279,1,5.06,5.06,2010-01-12,online
536592-2541,21281,1,5.06,5.06,2010-01-12,online
536592-2542,21288,1,5.91,5.91,2010-01-12,online
536592-2543,21313,8,1.66,13.28,2010-01-12,online
536592-2544,21314,8,4.21,33.68,2010-01-12,online
536592-2545,21340,1,25.49,25.49,2010-01-12,online
536592-2546,21349,3,13.57,40.71,2010-01-12,online
536592-2547,21352,7,5.91,41.37,2010-01-12,online
536592-2548,21356,1,2.51,2.51,2010-01-12,online
536592-2549,21429,3,3.36,10.08,2010-01-12,online
536592-2550,21439,1,2.51,2.51,2010-01-12,online
536592-2551,21447,1,2.51,2.51,2010-01-12,online
536592-2552,21479,8,7.62,60.96,2010-01-12,online
536592-2553,21481,3,5.91,17.73,2010-01-12,online
536592-2554,21484,2,7.62,15.24,2010-01-12,online
536592-2555,21486,7,4.21,29.47,2010-01-12,online
536592-2556,21488,1,8.47,8.47,2010-01-12,online
536592-2557,21494,2,5.06,10.12,2010-01-12,online
536592-2558,21519,1,0.85,0.85,2010-01-12,online
536592-2559,21520,1,0.85,0.85,2010-01-12,online
536592-2560,21524,1,14.43,14.43,2010-01-12,online
536592-2561,21537,2,8.47,16.94,2010-01-12,online
536592-2562,21544,1,1.66,1.66,2010-01-12,online
536592-2563,21547,1,5.91,5.91,2010-01-12,online
536592-2564,21557,1,5.91,5.91,2010-01-12,online
536592-2565,21559,1,5.06,5.06,2010-01-12,online
536592-2566,21576,1,5.06,5.06,2010-01-12,online
536592-2567,21594,1,4.21,4.21,2010-01-12,online
536592-2568,21638,1,4.21,4.21,2010-01-12,online
536592-2569,21648,3,2.51,7.53,2010-01-12,online
