sku,name,category,supplier_id,cost_price,selling_price,supplier_lead_time_days
35916C,PINK FELT HANGING HEART W FLOWER,Giftware,SUP-1,1.16,1.66,7
35964,FOLKART CLIP ON STARS,Giftware,SUP-1,1.16,1.66,7
35965,FOLKART HEART NAPKIN RINGS,Giftware,SUP-1,2.35,3.36,7
35967,FOLK ART METAL STAR T-LIGHT HOLDER,Giftware,SUP-1,1.16,1.66,7
37450,CERAMIC CAKE BOWL + HANGING CAKES,Giftware,SUP-1,4.14,5.91,7
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,Giftware,SUP-1,2.35,3.36,7
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,Giftware,SUP-1,7.71,11.02,7
46776B,WOVEN BERRIES CUSHION COVER,Giftware,SUP-1,2.95,4.21,7
47566B,TEA TIME PARTY BUNTING,Giftware,SUP-1,5.93,8.47,7
47567B,TEA TIME KITCHEN APRON,Giftware,SUP-1,8.9,12.72,7
47590A,BLUE HAPPY BIRTHDAY BUNTING,Giftware,SUP-1,7.71,11.02,7
47590B,PINK HAPPY BIRTHDAY BUNTING,Giftware,SUP-1,7.71,11.02,7
47594A,CAROUSEL DESIGN WASHBAG,Giftware,SUP-1,2.95,4.21,7
70006,LOVE HEART POCKET WARMER,Giftware,SUP-1,2.35,3.36,7
71496A,A4 WALL TIDY BLUE OFFICE,Giftware,SUP-1,1.04,1.49,7
72134,COLUMBIAN  CUBE CANDLE,Giftware,SUP-1,1.16,1.66,7
79067,CORONA MEXICAN TRAY,Giftware,SUP-1,5.93,8.47,7
82582,AREA PATROLLED METAL SIGN,Giftware,SUP-1,2.95,4.21,7
82599,FANNY'S REST STOPMETAL SIGN,Giftware,SUP-1,2.95,4.21,7
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,Giftware,SUP-1,1.76,2.51,7
84459B,YELLOW METAL CHICKEN HEART,Giftware,SUP-1,2.35,3.36,7
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,Giftware,SUP-1,1.16,1.66,7
84559A,3D SHEET OF DOG STICKERS,Giftware,SUP-1,1.18,1.69,7
84559B,3D SHEET OF CAT STICKERS,Giftware,SUP-1,1.18,1.69,7
84596J,MIXED NUTS LIGHT GREEN BOWL,Giftware,SUP-1,1.76,2.51,7
84609,TALL ROCOCO CANDLE HOLDER,Giftware,SUP-1,11.89,16.98,7
84659A,WHITE TRAVEL ALARM CLOCK,Giftware,SUP-1,1.76,2.51,7
84663A,GRASS HOPPER WOODEN WALL CLOCK,Giftware,SUP-1,4.14,5.91,7
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,Giftware,SUP-1,1.76,2.51,7
84856L,LARGE TAHITI BEACH BAG,Giftware,SUP-1,8.31,11.87,7
84915,HAND TOWEL PINK FLOWER AND DAISY,Giftware,SUP-1,2.95,4.21,7
84950,ASSORTED COLOUR T-LIGHT HOLDER,Giftware,SUP-1,0.69,0.99,7
84976,RECTANGULAR SHAPED MIRROR,Giftware,SUP-1,2.35,3.36,7
85008,SET OF 3 CONEY ISLAND OVAL BOXES,Giftware,SUP-1,7.12,10.17,7
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,Giftware,SUP-1,2.35,3.36,7
85053,FRENCH ENAMEL CANDLEHOLDER,Giftware,SUP-1,2.95,4.21,7
85114A,BLACK ENCHANTED FOREST PLACEMAT,Giftware,SUP-1,2.35,3.36,7
85131D,BEADED CRYSTAL HEART PINK ON STICK,Giftware,SUP-1,0.59,0.85,7
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,Giftware,SUP-1,2.95,4.21,7
85212,MINI PAINTED GARDEN DECORATION,Giftware,SUP-1,1.16,1.66,7
85227,SET OF 6 3D KIT CARDS FOR KIDS,Giftware,SUP-1,1.16,1.66,7
85232D,SET/3 DECOUPAGE STACKING TINS,Giftware,SUP-1,7.12,10.17,7
90013B,BLACK VINTAGE EARRINGS,Giftware,SUP-1,2.97,4.24,7
90018B,GOLD M.O.P ORBIT DROP EARRINGS,Giftware,SUP-1,2.97,4.24,7
90019B,GOLD M.O.P ORBIT BRACELET,Giftware,SUP-1,3.86,5.51,7
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,Giftware,SUP-1,5.94,8.49,7
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",Giftware,SUP-1,5.65,8.07,7
90040B,MURANO STYLE GLASS BRACELET BLACK,Giftware,SUP-1,2.67,3.81,7
90051,CRACKED GLAZE NECKLACE RED,Giftware,SUP-1,5.05,7.22,7
90054,CRACKED GLAZE EARRINGS RED,Giftware,SUP-1,1.78,2.54,7
90077,BLACK DIAMOND CLUSTER EARRINGS,Giftware,SUP-1,2.07,2.96,7
90124B,BLUE MURANO TWIST NECKLACE,Giftware,SUP-1,7.12,10.17,7
90134,OLD ROSE COMBO BEAD NECKLACE,Giftware,SUP-1,2.07,2.96,7
90138,WHITE/PINK MINI CRYSTALS NECKLACE,Giftware,SUP-1,3.86,5.51,7
90161B,ANT COPPER TURQ BOUDICCA BRACELET,Giftware,SUP-1,3.56,5.09,7
90166,PINK & WHITE ROSEBUD RING,Giftware,SUP-1,2.97,4.24,7
90173,PAIR BUTTERFLY HAIR CLIPS,Giftware,SUP-1,2.67,3.81,7
90177C,DROP DIAMANTE EARRINGS CRYSTAL,Giftware,SUP-1,2.07,2.96,7
90177E,DROP DIAMANTE EARRINGS GREEN,Giftware,SUP-1,2.07,2.96,7
90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,Giftware,SUP-1,6.54,9.34,7
90192,JADE DROP EARRINGS W FILIGREE,Giftware,SUP-1,3.56,5.09,7
90206C,CRYSTAL DIAMANTE STAR BROOCH,Giftware,SUP-1,3.56,5.09,7
90209C,PINK ENAMEL+GLASS HAIR COMB,Giftware,SUP-1,1.48,2.11,7
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,Giftware,SUP-1,4.16,5.94,7
90214A,"LETTER ""A"" BLING KEY RING",Giftware,SUP-1,0.59,0.85,7
90214E,"LETTER ""E"" BLING KEY RING",Giftware,SUP-1,0.59,0.85,7
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,Giftware,SUP-1,2.63,3.75,7
84658,WHITE STITCHED CUSHION COVER,Giftware,SUP-1,4.87,6.95,7
22448,PIN CUSHION BABUSHKA RED,Giftware,SUP-1,2.34,3.35,7
22447,PIN CUSHION BABUSHKA BLUE,Giftware,SUP-1,2.34,3.35,7
22446,PIN CUSHION BABUSHKA PINK,Giftware,SUP-1,2.34,3.35,7
20665,RED RETROSPOT PURSE,Giftware,SUP-1,2.06,2.95,7
21472,LADYBIRD + BEE RAFFIA FOOD COVER,Giftware,SUP-1,2.63,3.75,7
21877,HOME SWEET HOME MUG,Giftware,SUP-1,0.88,1.25,7
